product_title,asin,author,review,rating,date,url
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Adaveve,"My mom used to buy these when I was little and I remember the smell being so strong it would fill the whole first floor. My husband had been wanting our house to smell like pine for Christmas since we have a fake tree. So I bought this as an early Christmas present. And he is loving it. I feel that the scent doesn’t drift quite as far as it used to when I was younger, but it’s enough for at least one room. It’s also a very large candle so I don’t think we’ll have a problem with using it to quickly. I think that was kind of a sale point. Most other candles of the same price are half the size. My husband loved this gift and I would assume most other people would enjoy it as well. Just a small warning the flame can get pretty high so make sure you just don’t put stuff around it.",5.0,2020-12-24,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=4
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Ravenhair312,"I love everything about this candle, from the smell, to the price to the longevity of it.  The only thing I do not like and the reason why I subtracted one star is that the wick creates a lot of soot!  I mean, a little is understandable, but this is A LOT of soot!  So much so, that the top of the candle gets black every time I light it and I have noticed soot adheres to my walls and everything on that room too.  I still light the candle, but it is less frequent than before.  The soot ruins my enjoyment of it because I keep worrying about wiping everything clean.",4.0,2020-12-11,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=4
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Amazon Customer,So disappointed! I bought this exact candle scent last Christmas- balsam and cedar - and it was perfectly scented. Beautiful and filled the entire room. This year I bought this scent again only the 2 wick style…no scent!  So I decided to purchase another…  go back to what I had last year-this jar style -thinking perhaps that was the difference.  Nope! No scent. Yankee candles have been my go to for years. I am sorry but no more.,3.0,2021-12-20,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=4
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,MyOwnPlace,"I bought this as a gift for my son and his girlfriend as they love the smell of balsam at Christmas. I stayed over at their house at Christmas and we all agreed there was almost no scent from the candle at all. Once in a while you’d get a whiff of what the candle was supposed to smell like. After this I won’t be buying Yankee candle scents. For the money, it definitely wasn’t worth it. (I also saw an article saying that the company believes that most people who say this have lingering effects from Covid and therefore have no sense of smell. In this case, that is not true. No one has had Covid.)",1.0,2022-01-02,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=4
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Samantha,I buy yankee candles every year .  I bought 4 large jars and they have little no scent ! I bought a cheaper brand Village candle and that candle  gave off a stronger scent then thsn all 4 candles I had. Burning  at the same time !  I NOTICED THIS LAST YEAR TOO ! My sister in law stop buying them 2 years ago for same reason .  I thought it was my inauguration. I'm now buying Thyme candles much better . The smallest Thyme candle had my whole livingroom smelling than 4 yankee candles did burning at 1 time. STOP USING COVID AS AN EXCUSE FOR POOR PRODUCT !!!,5.0,2021-12-29,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=4
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Oregon2020777,"I bought this candle because of the good reviews, how it burned very clean and lasted a long time. However that was not my experience when I lit the candle it immediately started burning black smoke I figured it would just burn like that at the start then go away. It didn't the smoke was bad enough for me to have to air out the room. The candle went in the garbage. Maybe I got a defective candle but for the price I expected more.",1.0,2020-12-02,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=4
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Andy,"The smell flows well through the home, the scent is strong but not powerful so you catch a wiff of it no matter where you are. It's not a constant scent that you get used to. It returns like a fresh candle from the store. I had mine lit non-stop for an entire week. 24/7. Never blown out. It lasted and stayed smelling good all week long. Not a candle guy, but this brand has made me one.",5.0,2021-11-07,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=4
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Eiskrypta,"I could totally add a picture of my tub... but ... Added this very festive candle to my spa night, for two weeks and was baffled by why there was a BLACK ring around my now empty tub. Gross. I do understand hygiene, so it was not me hanging with some essential oils. Had another spa day, sans candle... no black ring around the tub. SO... Yes, I do wipe down my sludge, however, the amount of soot this puts into the air of a not too small bathroom is a bit alarming. PSA Still love Yankee candle... buuuut.... with think twice about buying this candle again.",2.0,2022-01-11,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=4
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Kay,"This is one of my favorite candles to buy around the holiday season. It smells strongly of balsam and cedar, but it's not overpowering. I buy this every season and off-season if available. I would recommend if you love the smell of fresh Christmas trees. It is also perfect if you don't have real trees during the holiday and want that fresh pine smell in your house.",5.0,2020-11-16,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=4
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Nonnie,"I burned this candle for 3 hrs & it gave off no scent, at all. I grew up in MA where authentic Yankee Candles were manufactured. The reason everyone paid extra was for the extraordinary scent, which filled the New England homes. I bought 2 of these & neither of them give off any scent. Dollar store candles are better than these. Do Not  Buy",1.0,2020-11-03,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=5
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,JackieK316,"I absolutely love these candles and would burn this scent all year round but the two I just recently received don't smell at all when lit! An absolute waste of money if you ask me, and that's a shame because they are pretty expensive candles... 👎🏼",1.0,2016-12-04,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=5
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Matt S.,"This candle has a strong smell, but it's not overpowering. I burn this scent at Christmas time since I'm not a huge fan of sweeter scents like vanilla or Christmas cookie. This things burns clean and seems to last forever - I burned this for a few hours most days of the week during the holidays, and it's barely half used. It's also such a clean scent that you could easily use this outside of the holiday season. Unlike some customers, mine came packaged very well, and I didn't have any issues with breakage. All in all a great scent, whether for the holidays or year-round.",5.0,2018-03-22,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=5
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Joe Stewart,"I bought similar candle in 2016 and enjoyed it almost two years in a row, periodically lighted it up to refresh hours with smell of the Cedar. However, the ""new version"" of ""improved"" candle has absolutely no smell, not even a bit. I would not recommend this product, may be look in the store where you can smell it first.",1.0,2020-12-13,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=5
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Donz,"I've been using Yankee candles for 2 years, it's always reliable. But this time, the candle I got is strange. First, the smell is so so so weak compare to previous Yankee candles I've used. Second, there is heavy black smoke coming out of it when using. I stop using it because I am afraid the smoke will turn the white wall black. Maybe this batch is bad, or I got a fake product.",1.0,2017-01-02,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=5
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,D. Chamberlain,The price was good... about what I pay when they are on sale locally... but... when it arrived the wax was up high surrounding the wick and had a large empty space down the side. I had to spend time using a sharp knife to cut up the wax and push it down into the empty area and to expose the wick enough to light it. Thankfully I was able to get it lit but it looks pretty cruddy. I'm hoping after it burns a few hours the wax will melt down into a pool of wax which no longer looks like chunky green sand. I will not be buying another.,3.0,2021-11-30,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=5
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Amazon Customer,,1.0,2021-12-19,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=5
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Just a guy,"Normally pretty happy with Yankee Candles however this one melted/resolidified during storage before shipping. Item arrived with all the wax formed along 1 side of the jar with the wick settled on the bottom.  I attempted to slowly melt the wax by placing the jar in hot water in hopes of salvaging the candle.  While I was successful in getting the wick, straightening it, and placing it to be useable...  the wax and scented oil apparently separated during my melting attempt and the candle has a very chemical smell.",3.0,2021-12-07,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=5
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Lexi,"Bought everyone in family the same candle so everyone quarantined in their own homes  can enjoy the same scent at the same time. My way to try to ""bring everyone together.""  Although, I regret I didn't buy one for myself while on sale---stressing on unemployment and now TRUMP refuses to sign the Covid relief bill.  I would have SPLURGED and bought myself one now, today.....but Trump.....leaves Americans on unemployment hanging with no money in sight. Family loves the scent. The tree lot at Home Depot was torn down already.....no tree....no free clippings for the mantel for scent....no Christmas candle scent in home. WAAAAAAAA.  :(((((",5.0,2020-12-23,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=5
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Alice,"This is such a soothing and delightful scent!  It fills the home with the smell of evergreen and gets great compliments every time I light it.  I had one last year that I had gotten as a gift, so was very happy to find this scent again.  Reminds me of crisp fall days, winter snowy days, and even Christmas holidays.  A warm comforting scent that can be enjoyed in any home.  This candle is a good size and looks great on the counter. Highly recommended!",5.0,2020-12-09,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=5
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,JR,"It looks nice, arrived in great shape, and is burning just fine, but the smell is hardly ""balsam and fir."" It smells like generic candle, as if someone showed a pile of paraffin wax what dollar store potpourri smelled like and told it to do its best impression. What's worse, after burning this potently bland candle for an hour, I ended up with a migraine. If this is ""luxury,"" I'd rather live in squalor with my $3 candles from Michael's.",1.0,2020-12-22,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=6
