date,norm_reviews,norm_new_cases,norm_reviews_rolling_avg,norm_cases_rolling_avg
2021-01-28,0.0,0.12028500959166895,0.045454545454545456,0.1981184792836481
2021-01-29,0.0,0.12203599159587102,0.045454545454545456,0.1934441491540298
2021-01-30,0.1,0.10940714350963734,0.09090909090909091,0.18843574750461398
2021-01-31,0.0,0.08318187631314515,0.09090909090909091,0.18351958948379898
2021-02-01,0.0,0.0912622636338723,0.045454545454545456,0.182711478312775
2021-02-02,0.0,0.0861211290764593,0.045454545454545456,0.17701356444339342
2021-02-03,0.0,0.08979117566456564,0.045454545454545456,0.17108949341508708
2021-02-04,0.0,0.09157138942175938,0.045454545454545456,0.16409268953216455
2021-02-05,0.3,0.09614250479583447,0.18181818181818182,0.15778308287466764
2021-02-06,0.0,0.08501763040102311,0.13636363636363635,0.15183995766053066
2021-02-07,0.6,0.06611637891659815,0.4090909090909091,0.14768151516036504
2021-02-08,0.0,0.06048415090892482,0.4090909090909091,0.1401816451562123
2021-02-09,0.0,0.06881154654243171,0.4090909090909091,0.1359637251040145
2021-02-10,0.0,0.07014524527267745,0.4090909090909091,0.1311764944714369
2021-02-11,0.0,0.07746706860327031,0.4090909090909091,0.12773961796179334
2021-02-12,0.0,0.07374952041655249,0.2727272727272727,0.12228299775409915
2021-02-13,0.0,0.06643792819950671,0.2727272727272727,0.11775558073953035
2021-02-14,0.0,0.04998264364666118,0.0,0.11382418578080492
2021-02-15,0.0,0.04072494747419384,0.0,0.10900935329024833
2021-02-16,0.0,0.04312998995158491,0.0,0.10275138881864762
2021-02-17,0.0,0.050181419567004656,0.0,0.09788669490722571
2021-02-18,0.5,0.052741390335251666,0.2272727272727273,0.09186165450166717
2021-02-19,0.0,0.05518370329770714,0.2272727272727273,0.08733762094065707
2021-02-20,0.0,0.053915045217867906,0.2272727272727273,0.08428610198370101
2021-02-21,0.0,0.040578788709235404,0.2272727272727273,0.08199461354193453
2021-02-22,0.0,0.040439937882524896,0.2272727272727273,0.08192516370572929
2021-02-23,0.5,0.053513839408057,0.4545454545454546,0.08445545273813992
2021-02-24,0.0,0.05463487713528821,0.4545454545454546,0.08554065094797246
2021-02-25,0.0,0.05670667762857404,0.2272727272727273,0.08650689405374065
2021-02-26,0.0,0.05545555860052982,0.2272727272727273,0.08657313851289025
2021-02-27,0.0,0.052068329222618066,0.2272727272727273,0.08612313918958096
2021-02-28,0.5,0.03801735635333881,0.4545454545454546,0.08549898104624931
2021-03-01,0.1,0.036921896409975334,0.5,0.08464172076037244
2021-03-02,0.0,0.04202283730702475,0.2727272727272727,0.08184164582577992
2021-03-03,0.2,0.049209463780031056,0.36363636363636365,0.08051960586683723
2021-03-04,0.0,0.050334886270211016,0.36363636363636365,0.07896695683639257
2021-03-05,0.0,0.04978167534484334,0.36363636363636365,0.07758437086639917
2021-03-06,0.0,0.044680003653969125,0.36363636363636365,0.07578401742015584
2021-03-07,0.0,0.030795651776742487,0.13636363636363635,0.07402426541661711
2021-03-08,0.0,0.03169745135653604,0.09090909090909091,0.07275119649602427
2021-03-09,0.5,0.04054663378094455,0.3181818181818182,0.07239148195978178
2021-03-10,0.0,0.042035991595871014,0.2272727272727273,0.07064348300544701
2021-03-11,0.0,0.04525586918790536,0.2272727272727273,0.06940585130896915
2021-03-12,0.0,0.04607728144697177,0.2272727272727273,0.06850318151480422
2021-03-13,0.0,0.040480862336713254,0.2272727272727273,0.06747995392804712
2021-03-14,0.0,0.02822252671964922,0.2272727272727273,0.06685294656066604
2021-03-15,0.0,0.03884023020005481,0.2272727272727273,0.06859346630187102
2021-03-16,0.0,0.03908943089430894,0.0,0.06823838175470888
2021-03-17,0.1,0.04387905362199689,0.045454545454545456,0.06868749069550271
2021-03-18,0.0,0.04504320818489084,0.045454545454545456,0.06863567043310342
2021-03-19,0.0,0.045092171371151915,0.045454545454545456,0.06839562330693764
2021-03-20,0.0,0.04249712249931488,0.045454545454545456,0.0688869363789639
2021-03-21,0.3,0.02529715903900612,0.18181818181818182,0.06817409613709327
2021-03-22,0.1,0.03585712980725313,0.2272727272727273,0.0674471878514785
