date,new_cases,reviews,reviews_rolling_avg,cases_rolling_avg
2021-02-15,55734.0,0.0,0.0,87449.85714285714
2021-02-16,59025.0,0.0,0.0,82429.57142857143
2021-02-17,68674.0,0.0,0.0,78527.0
2021-02-18,72177.0,5.0,0.7142857142857143,73693.57142857143
2021-02-19,75519.0,0.0,0.7142857142857143,70064.28571428571
2021-02-20,73783.0,0.0,0.7142857142857143,67616.28571428571
2021-02-21,55534.0,0.0,0.7142857142857143,65778.0
2021-02-22,55344.0,0.0,0.7142857142857143,65722.28571428571
2021-02-23,73234.0,5.0,1.4285714285714286,67752.14285714286
2021-02-24,74768.0,0.0,1.4285714285714286,68622.71428571429
2021-02-25,77603.0,0.0,0.7142857142857143,69397.85714285714
2021-02-26,75891.0,0.0,0.7142857142857143,69451.0
2021-02-27,71256.0,0.0,0.7142857142857143,69090.0
2021-02-28,52029.0,5.0,1.4285714285714286,68589.28571428571
2021-03-01,50530.0,1.0,1.5714285714285714,67901.57142857143
2021-03-02,57510.0,0.0,0.8571428571428571,65655.28571428571
2021-03-03,67344.0,2.0,1.1428571428571428,64594.71428571428
2021-03-04,68884.0,0.0,1.1428571428571428,63349.142857142855
2021-03-05,68127.0,0.0,1.1428571428571428,62240.0
2021-03-06,61146.0,0.0,1.1428571428571428,60795.71428571428
2021-03-07,42147.0,0.0,0.42857142857142855,59384.0
2021-03-08,43381.0,0.0,0.2857142857142857,58362.71428571428
2021-03-09,55490.0,5.0,1.0,58074.142857142855
2021-03-10,57528.0,0.0,0.7142857142857143,56671.857142857145
2021-03-11,61934.0,0.0,0.7142857142857143,55679.0
2021-03-12,63058.0,0.0,0.7142857142857143,54954.857142857145
2021-03-13,55400.0,0.0,0.7142857142857143,54134.0
2021-03-14,38626.0,0.0,0.7142857142857143,53631.0
2021-03-15,53155.0,0.0,0.7142857142857143,55027.28571428572
2021-03-16,53496.0,0.0,0.0,54742.42857142857
2021-03-17,60050.0,1.0,0.14285714285714285,55102.71428571428
2021-03-18,61643.0,0.0,0.14285714285714285,55061.142857142855
2021-03-19,61710.0,0.0,0.14285714285714285,54868.57142857143
2021-03-20,58159.0,0.0,0.14285714285714285,55262.71428571428
2021-03-21,34623.0,3.0,0.5714285714285714,54690.857142857145
2021-03-22,49073.0,1.0,0.7142857142857143,54107.71428571428
2021-03-23,53171.0,0.0,0.7142857142857143,54061.28571428572
2021-03-24,87475.0,3.0,1.0,57979.142857142855
2021-03-25,68017.0,0.0,1.0,58889.71428571428
2021-03-26,76192.0,3.0,1.4285714285714286,60958.57142857143
2021-03-27,63348.0,0.0,1.4285714285714286,61699.857142857145
2021-03-28,45499.0,3.0,1.4285714285714286,63253.57142857143
2021-03-29,67399.0,0.0,1.2857142857142858,65871.57142857143
2021-03-30,61369.0,0.0,1.2857142857142858,67042.71428571429
2021-03-31,68984.0,0.0,0.8571428571428571,64401.142857142855
2021-04-01,77420.0,0.0,0.8571428571428571,65744.42857142857
2021-04-02,73001.0,1.0,0.5714285714285714,65288.57142857143
2021-04-03,64047.0,0.0,0.5714285714285714,65388.42857142857
2021-04-04,37355.0,3.0,0.5714285714285714,64225.0
2021-04-05,69430.0,1.0,0.7142857142857143,64515.142857142855
2021-04-06,62549.0,0.0,0.7142857142857143,64683.71428571428
2021-04-07,75687.0,1.0,0.8571428571428571,65641.28571428571
2021-04-08,80461.0,2.0,1.1428571428571428,66075.71428571429
2021-04-09,84448.0,0.0,1.0,67711.0
2021-04-10,69827.0,7.0,2.0,68536.71428571429
2021-04-11,46787.0,0.0,1.5714285714285714,69884.14285714286
2021-04-12,63616.0,0.0,1.4285714285714286,69053.57142857143
2021-04-13,81227.0,0.0,1.4285714285714286,71721.85714285714
2021-04-14,75028.0,0.0,1.2857142857142858,71627.71428571429
2021-04-15,74123.0,2.0,1.2857142857142858,70722.28571428571
2021-04-16,80677.0,0.0,1.2857142857142858,70183.57142857143
2021-04-17,54870.0,0.0,0.2857142857142857,68046.85714285714
2021-04-18,43279.0,0.0,0.2857142857142857,67545.71428571429
2021-04-19,62891.0,0.0,0.2857142857142857,67442.14285714286
2021-04-20,62135.0,0.0,0.2857142857142857,64714.71428571428
2021-04-21,64251.0,0.0,0.2857142857142857,63175.142857142855
2021-04-22,66901.0,0.0,0.0,62143.42857142857
2021-04-23,63191.0,0.0,0.0,59645.42857142857
2021-04-24,54289.0,0.0,0.0,59562.42857142857
2021-04-25,34141.0,0.0,0.0,58257.0
2021-04-26,43133.0,0.0,0.0,55434.42857142857
2021-04-27,52353.0,0.0,0.0,54037.0
2021-04-28,55144.0,0.0,0.0,52736.0
2021-04-29,58866.0,0.0,0.0,51588.142857142855
2021-04-30,58003.0,0.0,0.0,50847.0
2021-05-01,48264.0,0.0,0.0,49986.28571428572
2021-05-02,30069.0,0.0,0.0,49404.57142857143
2021-05-03,45873.0,0.0,0.0,49796.0
2021-05-04,42566.0,0.0,0.0,48397.857142857145
2021-05-05,45779.0,0.0,0.0,47060.0
2021-05-06,46601.0,1.0,0.14285714285714285,45307.857142857145
2021-05-07,48179.0,0.0,0.14285714285714285,43904.42857142857
2021-05-08,35157.0,0.0,0.14285714285714285,42032.0
2021-05-09,22491.0,0.0,0.14285714285714285,40949.42857142857
2021-05-10,33191.0,0.0,0.14285714285714285,39137.71428571428
2021-05-11,35204.0,0.0,0.14285714285714285,38086.0
2021-05-12,35921.0,0.0,0.14285714285714285,36677.71428571428
2021-05-13,38888.0,0.0,0.0,35575.857142857145
2021-05-14,42046.0,0.0,0.0,34699.71428571428
2021-05-15,30398.0,0.0,0.0,34019.857142857145
2021-05-16,17431.0,0.0,0.0,33297.0
2021-05-17,25821.0,0.0,0.0,32244.14285714286
